0.4836,0.5435,0.615,0.6175,0.5842,0.4004,0.3529,0.3846,0.4005,0.4411,0.5141,0.5065,0.4939,0.4853,0.4574,0.4688,0.4771,0.4874,0.491,0.4932,42.6723861694336,3.32576656341553,4.48055028915405,1.516357159,12.08339211,6.645369673
0.3063,0.3575,0.416,0.4233,0.4232,0.3535,0.346,0.3439,0.2869,0.1508,0.111,0.086,0.0666,0.0588,0.0435,0.0271,0.0031,0,0,0,32.1938858032227,3.10115838050842,4.38973808288574,0.705143394,5.246587439,2.801277286
0.4265,0.4692,0.4953,0.4863,0.4452,0.2258,0.1709,0.1818,0.254,0.4199,0.5864,0.6013,0.6051,0.6143,0.6083,0.6532,0.7032,0.7573,0.7723,0.7698,45.5886154174805,3.1518759727478,3.69265556335449,3.223297099,7.977883612,0.601790027
0.2305,0.2239,0.2729,0.2992,0.2895,0.2242,0.1913,0.3206,0.3848,0.4309,0.4943,0.4691,0.4708,0.5314,0.5641,0.6051,0.5951,0.5457,0.5326,0.5341,42.7969093322754,2.94206643104553,3.85234975814819,0.83,7.14,3.84
0.2745,0.3325,0.3907,0.3979,0.3668,0.1864,0.1421,0.1645,0.2247,0.3311,0.4522,0.4601,0.4627,0.4465,0.3741,0.3286,0.2671,0.1937,0.1757,0.1885,41.9643592834473,3.04711604118347,3.56430387496948,3.316563015,9.954111165,1.45306527
0.1309,0.1518,0.1747,0.1781,0.1673,0.0903,0.0697,0.1246,0.1615,0.1404,0.1684,0.1614,0.1514,0.1423,0.1402,0.1581,0.1888,0.2561,0.2746,0.2683,34.2624282836914,2.78238987922668,3.25810790061951,1.303013152,3.974820607,0.358180175
0.3007,0.3474,0.3727,0.3639,0.3398,0.2119,0.1684,0.2545,0.3187,0.3735,0.4436,0.4334,0.4195,0.4176,0.4091,0.4335,0.4549,0.4861,0.495,0.4939,40.8791046142578,3.00936675071716,3.7289559841156,2.369972886,6.654596716,0.794286243
0.6786,0.7606,0.8807,0.9289,0.9943,1,1,1,0.8699,0.7213,0.6563,0.5975,0.5414,0.5305,0.5464,0.6133,0.6793,0.7545,0.7745,0.7665,43.6033248901367,3.79004955291748,7.2162299156189,0.220211376,2.303982189,1.136280944
0.3648,0.3918,0.4379,0.4528,0.471,0.5166,0.5143,0.6357,0.632,0.5879,0.5837,0.5438,0.5028,0.4875,0.4849,0.5309,0.5822,0.6473,0.665,0.6594,42.6996994018555,3.15664601325989,5.21692371368408,0.495549552,6.558157519,3.577819989
0.3647,0.3925,0.4314,0.4392,0.4464,0.4364,0.4122,0.5603,0.5841,0.5575,0.5608,0.5235,0.4847,0.4728,0.4798,0.5368,0.6028,0.6863,0.7088,0.7007,42.2823295593262,3.13014888763428,4.81336259841919,0.926906654,6.90992779,3.141148388
0.2196,0.2547,0.2959,0.3019,0.2785,0.1428,0.1054,0.1516,0.236,0.3795,0.5236,0.532,0.5344,0.5133,0.4223,0.363,0.2914,0.2061,0.1852,0.2015,43.7214050292969,2.93092894554138,3.42433047294617,3.731246651,9.956414716,1.226309594
0.4537,0.4339,0.4781,0.4809,0.4371,0.3039,0.2431,0.4242,0.5087,0.5734,0.6343,0.5307,0.5008,0.6328,0.6815,0.6917,0.647,0.5412,0.5131,0.5208,44.3376045227051,3.1515109539032,4.1368613243103,0.53,5.55,2.79
0.1516,0.1838,0.2198,0.2286,0.2127,0.0907,0.0724,0.0571,0.0739,0.0958,0.1822,0.2029,0.2194,0.2265,0.2024,0.1844,0.157,0.1413,0.1384,0.1433,36.1869812011719,2.84199333190918,3.21117639541626,3.150143409,7.902044521,0.48412972
0.1649,0.1781,0.222,0.2382,0.2195,0.096,0.0659,0.094,0.175,0.3271,0.489,0.5097,0.5238,0.539,0.5238,0.5456,0.5685,0.5954,0.6035,0.6049,43.7223472595215,2.85319018363953,3.23493432998657,3.005381295,8.298245489,1.023547679
0.7374,0.7858,0.8256,0.8183,0.7911,0.5589,0.4754,0.5796,0.6467,0.7649,0.8568,0.8126,0.7797,0.7938,0.7873,0.8381,0.8567,0.8406,0.8367,0.8399,49.8808555603027,3.58618521690369,5.10284996032715,1,7.14,3.48
0.2507,0.2719,0.3198,0.3341,0.3361,0.3495,0.3418,0.457,0.479,0.4626,0.4832,0.4584,0.4323,0.426,0.4244,0.4607,0.5001,0.5537,0.5684,0.5641,41.0980949401855,2.99397611618042,4.47121858596802,0.772122807,10.30317125,5.739601852
0.531,0.5807,0.6458,0.668,0.6969,0.701,0.6866,0.7855,0.7424,0.6535,0.6158,0.5594,0.5043,0.476,0.4589,0.494,0.5319,0.581,0.5945,0.5907,42.6133918762207,3.43576908111572,5.95264387130737,0.455956799,4.221199384,2.18644952
0.2064,0.2188,0.2398,0.2389,0.2186,0.089,0.0652,0.063,0.105,0.1974,0.3374,0.3733,0.4148,0.4853,0.5235,0.5608,0.5401,0.4748,0.4573,0.4587,41.5330696105957,2.85383439064026,3.19944500923157,2.37,6.16,0.52
1,1,1,1,1,0.8611,0.783,0.9832,1,1,0.992,0.9163,0.8338,0.7615,0.6905,0.7175,0.7538,0.7899,0.8003,0.8022,50.2868461608887,3.83933424949646,6.49515342712402,0.827604689,6.565954596,3.00756585
0.1168,0.1423,0.1848,0.1976,0.1809,0.0718,0.0499,0.0616,0.1258,0.2491,0.3981,0.4218,0.4395,0.4636,0.4649,0.4916,0.5177,0.5511,0.5606,0.5593,41.705810546875,2.80257058143616,3.14556932449341,3.043653096,8.385442423,0.464799445
0.4085,0.4425,0.4993,0.5043,0.4776,0.342,0.299,0.3763,0.4194,0.4878,0.5752,0.5676,0.5545,0.55,0.5299,0.5542,0.5758,0.5974,0.6039,0.6048,44.1771583557129,3.18781518936157,4.28293228149414,1.729995468,12.16623819,6.093780873
0.1445,0.1865,0.2522,0.272,0.2507,0.1022,0.0793,0.048,0.0743,0.1898,0.3653,0.4142,0.4556,0.501,0.5074,0.5277,0.542,0.5546,0.5586,0.5595,42.3445816040039,2.89357614517212,3.23439025878906,4.147154431,10.83234867,1.440753426
0.6354,0.6799,0.6816,0.6585,0.6153,0.3588,0.2855,0.3258,0.3907,0.5155,0.6361,0.6299,0.6132,0.5962,0.5589,0.5776,0.5993,0.6236,0.6309,0.6326,45.5413208007813,3.36919355392456,4.22190093994141,1.847901076,5.579473607,0.504877844
0.3503,0.401,0.4565,0.4589,0.4216,0.1997,0.1603,0.1112,0.1099,0.1613,0.2834,0.3181,0.3476,0.3773,0.3718,0.3747,0.3678,0.3616,0.3609,0.3636,39.5277328491211,3.11905384063721,3.57663464546204,2.896561155,7.55853435,0.838350057
0.5083,0.4747,0.5163,0.516,0.4691,0.3337,0.2613,0.4922,0.6068,0.6891,0.7284,0.5081,0.4392,0.6849,0.7787,0.757,0.6978,0.5719,0.5389,0.5518,44.0514068603516,3.19513320922852,4.26519346237183,0.56,5.97,3.15
